COUNTY_COD,SECTION,TOWNSHIP,RANGE,LEASE_NAME,WELL_NUMBE,STATUS,MAXPRESSUR,MAXRATE,LATTITUDE,LONGITUDE,OPERATOR_,OPERATOR
7.000000,15.000000,02N,20E,S BOYD EXTENSION UNIT,14-2,AC,0,0,36.635279,-100.886800,19961.000000,HUNTINGTON ENERGY LLC
7.000000,22.000000,02N,20E,S BOYD EXTENSION UNIT,34-2,TM,0,0,36.628029,-100.886800,19961.000000,HUNTINGTON ENERGY LLC
7.000000,27.000000,01N,20E,CAMRICK,2772,AC,2000,2000,36.515643,-100.886800,16896.000000,CHAPARRAL ENERGY LLC
7.000000,27.000000,01N,20E,CAMRICK,2772,AC,2000,650,36.515643,-100.886800,16896.000000,CHAPARRAL ENERGY LLC
7.000000,26.000000,01N,20E,CAMRICK UNIT CLOWREY NO. 1,2641,AC,2000,2000,36.526588,-100.882300,16896.000000,CHAPARRAL ENERGY LLC
7.000000,26.000000,01N,20E,CAMRICK UNIT CLOWREY NO. 1,2641,AC,2000,245,36.526588,-100.882300,16896.000000,CHAPARRAL ENERGY LLC
7.000000,35.000000,01N,20E,CAMRICK,3533,AC,2000,2000,36.508461,-100.882200,16896.000000,CHAPARRAL ENERGY LLC
7.000000,35.000000,01N,20E,CAMRICK,3533,AC,2000,1300,36.508461,-100.882200,16896.000000,CHAPARRAL ENERGY LLC
7.000000,35.000000,01N,20E,CAMRICK UNIT (SAGER NO. 2),3551,AC,2000,2000,36.501210,-100.882200,16896.000000,CHAPARRAL ENERGY LLC
7.000000,35.000000,01N,20E,CAMRICK UNIT (SAGER NO. 2),3551,AC,2000,575,36.501210,-100.882200,16896.000000,CHAPARRAL ENERGY LLC
7.000000,35.000000,01N,20E,CAMRICK UNIT (SAGER NO. 2),3551,AC,2000,575,36.501210,-100.882200,16896.000000,CHAPARRAL ENERGY LLC
7.000000,23.000000,02N,20E,S BOYD EXTENSION UNIT,33-2,TM,0,0,36.627191,-100.878900,19961.000000,HUNTINGTON ENERGY LLC
7.000000,14.000000,02N,20E,S BOYD EXTENSION UNIT,15-1,TM,0,0,36.635348,-100.877800,19961.000000,HUNTINGTON ENERGY LLC
7.000000,26.000000,01N,20E,CAMRICK (GEORGE LITKE NO. 2),2662,AC,2000,2000,36.515712,-100.877800,16896.000000,CHAPARRAL ENERGY LLC
7.000000,26.000000,01N,20E,CAMRICK (GEORGE LITKE NO. 2),2662,AC,2000,690,36.515712,-100.877800,16896.000000,CHAPARRAL ENERGY LLC
7.000000,23.000000,02N,20E,S BOYD EXTENSION UNIT,32-1,TM,0,0,36.628098,-100.873300,19961.000000,HUNTINGTON ENERGY LLC
7.000000,26.000000,01N,20E,CAMRICK,2661,PA,1600,500,36.515712,-100.873300,1079.000000,EXXON MOBIL CORPORATION
7.000000,14.000000,02N,20E,S BOYD EXTENSION UNIT,17-1,TM,0,0,36.635349,-100.868800,19961.000000,HUNTINGTON ENERGY LLC
7.000000,23.000000,01N,20E,CAMRICK UNIT,2311,TM,1200,700,36.537465,-100.868800,1079.000000,EXXON MOBIL CORPORATION
7.000000,35.000000,01N,20E,CAMRICK (NELLIE MOUNTS NO. 2),3512,TM,2000,650,36.512088,-100.868800,16896.000000,CHAPARRAL ENERGY LLC
7.000000,25.000000,01N,20E,CAMRICK UNIT (ALMA PITTMAN 2),2552,PA,0,0,36.515778,-100.864200,14112.000000,ELAND ENERGY INC
7.000000,36.000000,01N,20E,CAMRICK UNIT,1,PA,0,0,36.508528,-100.864200,9998.000000,OTC-OCC NO ASSIGNED
7.000000,13.000000,02N,20E,S BOYD EXTENSION UNIT,9-2,TM,0,0,36.640853,-100.862000,19961.000000,HUNTINGTON ENERGY LLC
7.000000,24.000000,02N,20E,RAVENSCROFT (P&A 11-19-84),2,PA,0,0,36.626352,-100.862000,17306.000000,G R B PROPERTIES INC
7.000000,13.000000,02N,20E,S BOYD EXTENSION UNIT,18-1,AC,3500,600,36.631790,-100.859800,19961.000000,HUNTINGTON ENERGY LLC
7.000000,24.000000,01N,20E,"CAMRICK WILLIAMS ""C"" NO. 2",2432,TM,0,0,36.537531,-100.859700,1079.000000,EXXON MOBIL CORPORATION
7.000000,24.000000,01N,20E,CAMRICK UNIT,2473,PD,.,.,36.534812,-100.858600,16896.000000,CHAPARRAL ENERGY LLC
7.000000,25.000000,01N,20E,CAMRICK UNIT SWD,2551,AC,1600,15000,36.520311,-100.858600,16896.000000,CHAPARRAL ENERGY LLC
7.000000,24.000000,01N,20E,CAMRICK (CLIFTON BELL NO. 2),2472,TM,0,0,36.530281,-100.855200,1079.000000,EXXON MOBIL CORPORATION
7.000000,25.000000,01N,20E,CAMRICK (J.D. SIMS NO. 2),2512,TM,0,0,36.524843,-100.853000,1079.000000,EXXON MOBIL CORPORATION
7.000000,13.000000,02N,20E,S BOYD EXTENSION UNIT (A2),8-2,TM,0,0,36.642667,-100.850800,19961.000000,HUNTINGTON ENERGY LLC
7.000000,13.000000,02N,20E,S BOYD EXTENSION UNIT,19-3,TM,3500,500,36.635416,-100.850800,19961.000000,HUNTINGTON ENERGY LLC
7.000000,24.000000,02N,20E,S BOYD EXTENSION UNIT,29-2,TM,0,0,36.628165,-100.850800,19961.000000,HUNTINGTON ENERGY LLC
7.000000,24.000000,01N,20E,NW DOWER UNIT (BELL #2),15-2,PA,0,0,36.541157,-100.850800,7697.000000,WILLIFORD ENERGY COMPANY
7.000000,25.000000,01N,20E,CAMRICK (ALBRIGHT MINORS NO.2),2572,PA,2000,565,36.515779,-100.850800,1079.000000,EXXON MOBIL CORPORATION
7.000000,7.000000,02N,21E,S BOYD EXTENSION (D.PENNER #2),1-5,TM,500,1000,36.646355,-100.846200,19961.000000,HUNTINGTON ENERGY LLC
7.000000,18.000000,02N,21E,BOYD,20-2,TM,3500,650,36.631853,-100.846200,19961.000000,HUNTINGTON ENERGY LLC
7.000000,19.000000,02N,21E,ANNA BRYAN,2,AC,500,2000,36.616445,-100.846200,15484.000000,H & L DISPOSAL WELLS INC
7.000000,19.000000,02N,21E,ANNA BRYAN,2,AC,500,2000,36.616445,-100.846200,15484.000000,H & L DISPOSAL WELLS INC
7.000000,18.000000,01N,21E,NW DOWER UNIT (GUY STEWART 2),9-2,AC,3000,650,36.548470,-100.846200,7697.000000,WILLIFORD ENERGY COMPANY
7.000000,18.000000,02N,21E,S BOYD EXTENSION UNIT,7-2,TM,0,0,36.642730,-100.841700,19961.000000,HUNTINGTON ENERGY LLC
7.000000,18.000000,01N,21E,NW DOWER UNIT,7-2,AC,3000,650,36.555722,-100.841700,7697.000000,WILLIFORD ENERGY COMPANY
7.000000,19.000000,01N,21E,NW DOWER U (C.F. TREGELLAS 2),16-2,TM,0,0,36.530344,-100.841700,7697.000000,WILLIFORD ENERGY COMPANY
7.000000,19.000000,02N,21E,S BOYD EXTENSION UNIT,27-1,TM,0,0,36.629135,-100.838400,19961.000000,HUNTINGTON ENERGY LLC
7.000000,6.000000,03N,21E,STICKLER                    24,359-2,AC,2000,2200,36.755116,-100.837200,16896.000000,CHAPARRAL ENERGY LLC
7.000000,6.000000,03N,21E,STICKLER                    24,359-2,AC,2000,2200,36.755116,-100.837200,16896.000000,CHAPARRAL ENERGY LLC
7.000000,18.000000,03N,21E,GABLER,18-4,PA,2000,3500,36.729739,-100.832700,14683.000000,RAYDON EXPLORATION INC
7.000000,18.000000,02N,21E,S BOYD EXTENSION UNIT,22-2,TM,0,0,36.635480,-100.832700,19961.000000,HUNTINGTON ENERGY LLC
7.000000,19.000000,01N,21E,NW DOWER UNIT (JOHN HARRIS 3),14-3,AC,2500,500,36.530345,-100.832700,7697.000000,WILLIFORD ENERGY COMPANY
7.000000,30.000000,01N,21E,NW DOWER UNIT (HENRY LILE 1),19-3,TM,0,0,36.526720,-100.832700,7697.000000,WILLIFORD ENERGY COMPANY
7.000000,8.000000,02N,21E,S BOYD EXTENSION UNIT,2-1,TM,0,0,36.646416,-100.828200,19961.000000,HUNTINGTON ENERGY LLC
7.000000,17.000000,02N,21E,S BOYD EXTENSION UNIT,5-2,TM,0,0,36.639165,-100.828200,19961.000000,HUNTINGTON ENERGY LLC
7.000000,17.000000,01N,21E,NW DOWER UNIT,5-1A,AC,3000,650,36.552157,-100.828200,7697.000000,WILLIFORD ENERGY COMPANY
7.000000,17.000000,01N,21E,NW DOWER UNIT,5-1A,AC,0,0,36.552157,-100.828200,7697.000000,WILLIFORD ENERGY COMPANY
7.000000,20.000000,01N,21E,NW DOWER UNIT (C.A. HARRIS 2),13-2,TM,2500,500,36.541281,-100.828200,7697.000000,WILLIFORD ENERGY COMPANY
7.000000,20.000000,01N,21E,NW DOWER UNIT (C.A. HARRIS 1),13-1,TM,0,0,36.537656,-100.828200,7697.000000,WILLIFORD ENERGY COMPANY
7.000000,20.000000,01N,21E,NW DOWER UNIT   (J.D. SIMS 2),17-2,AC,2500,500,36.534030,-100.828200,7697.000000,WILLIFORD ENERGY COMPANY
7.000000,29.000000,01N,21E,SIMS,1,TM,300,120,36.524968,-100.825900,2110.000000,ORYX ENERGY COMPANY
7.000000,20.000000,02N,21E,S BOYD EXTENSION UNIT,26-1,TM,0,0,36.629196,-100.824800,19961.000000,HUNTINGTON ENERGY LLC
7.000000,5.000000,03N,21E,STICKLER,2,TM,1000,2450,36.758802,-100.823700,18117.000000,DLB OIL & GAS INC
7.000000,29.000000,01N,21E,NW DOWER UNIT (SIMS-GRIFFITH 1,20-6,PA,0,0,36.523155,-100.823700,7697.000000,WILLIFORD ENERGY COMPANY
7.000000,20.000000,01N,21E,NW DOWER UNIT (W.L. SEAGO 5),12-5,TM,0,0,36.537657,-100.819200,7697.000000,WILLIFORD ENERGY COMPANY
7.000000,29.000000,01N,21E,NW DOWER UNIT,21-4,PA,0,0,36.526781,-100.819200,7697.000000,WILLIFORD ENERGY COMPANY
7.000000,9.000000,02N,21E,BOYD UNIT,8-1,TM,0,0,36.646475,-100.810200,18017.000000,QUAIL CREEK OIL CORP
7.000000,16.000000,04N,21E,BRU,1-1,AC,3000,6000,36.807349,-100.809700,18934.000000,MERIT ENERGY COMPANY
7.000000,16.000000,04N,21E,BRU,1-1,AC,1000,2000,36.807349,-100.809700,18934.000000,MERIT ENERGY COMPANY
7.000000,16.000000,02N,21E,BOYD UNIT,10-3,PA,0,0,36.641037,-100.807900,11125.000000,QUAIL CREEK PETRO MGMT CORP
7.000000,21.000000,04N,21E,BRU,2-1,TM,1000,3000,36.802365,-100.806300,18934.000000,MERIT ENERGY COMPANY
7.000000,9.000000,02N,21E,BOYD UNIT,8-2,TM,0,0,36.650101,-100.805700,18017.000000,QUAIL CREEK OIL CORP
7.000000,16.000000,02N,21E,BOYD UNIT,9-1,TM,1500,800,36.642850,-100.805700,18017.000000,QUAIL CREEK OIL CORP
7.000000,16.000000,02N,21E,BOYD UNIT,X,TM,0,0,36.631974,-100.805700,18017.000000,QUAIL CREEK OIL CORP
7.000000,21.000000,04N,21E,BRU,3-1,AC,1000,2000,36.800552,-100.805100,18934.000000,MERIT ENERGY COMPANY
7.000000,21.000000,04N,21E,BRU,2-2,TM,1000,2000,36.796021,-100.804000,18934.000000,MERIT ENERGY COMPANY
7.000000,21.000000,04N,21E,BRU,2-4,PD,1000,3500,36.793755,-100.804000,18934.000000,MERIT ENERGY COMPANY
7.000000,21.000000,04N,21E,BRU,2-4,PD,1000,3500,36.793755,-100.804000,18934.000000,MERIT ENERGY COMPANY
7.000000,9.000000,02N,21E,BOYD UNIT,2-1,TM,1000,450,36.652820,-100.802300,11125.000000,QUAIL CREEK PETRO MGMT CORP
7.000000,9.000000,02N,21E,BOYD UNIT,7-1,AC,1500,800,36.645569,-100.802300,18017.000000,QUAIL CREEK OIL CORP
7.000000,9.000000,02N,21E,BOYD UNIT,7-1,AC,1500,800,36.645569,-100.802300,18017.000000,QUAIL CREEK OIL CORP
7.000000,21.000000,04N,21E,BRU,2-3,AC,1000,2000,36.791489,-100.800600,18934.000000,MERIT ENERGY COMPANY
7.000000,28.000000,04N,21E,BRU,4-1,TM,1000,2000,36.787864,-100.797300,18934.000000,MERIT ENERGY COMPANY
7.000000,4.000000,01N,21E,CARTER-HAYWOOD,1SWD,AC,1000,10000,36.584845,-100.796700,16711.000000,UNIT PETROLEUM COMPANY
7.000000,28.000000,04N,21E,BRU,5-1,AC,1000,2000,36.785598,-100.796100,18934.000000,MERIT ENERGY COMPANY
7.000000,21.000000,02N,21E,BRYAN'S CORNER EAST SWD,1,PD,.,.,36.625630,-100.795600,22383.000000,OVERFLOW ENERGY LLC
7.000000,27.000000,04N,21E,BRU,6-1,TM,1000,2000,36.782028,-100.792800,18934.000000,MERIT ENERGY COMPANY
7.000000,27.000000,04N,21E,BRU (DURBIN 1-27),6-2,AC,1000,2000,36.781122,-100.792200,18934.000000,MERIT ENERGY COMPANY
7.000000,10.000000,02N,21E,BOYD UNIT,6-1,PA,1000,400,36.646530,-100.792200,18017.000000,QUAIL CREEK OIL CORP
7.000000,27.000000,04N,21E,BRU,6-3,TM,1000,2000,36.778403,-100.790500,18934.000000,MERIT ENERGY COMPANY
7.000000,27.000000,04N,21E,BEAVER RIVER UNIT,6-4,PD,1000,3500,36.782935,-100.789400,18934.000000,MERIT ENERGY COMPANY
7.000000,27.000000,04N,21E,BRU,6-5,AC,2000,4000,36.776137,-100.789400,18934.000000,MERIT ENERGY COMPANY
7.000000,27.000000,04N,21E,BRU,6-5,AC,1000,2000,36.776137,-100.789400,18934.000000,MERIT ENERGY COMPANY
7.000000,10.000000,03N,21E,HAYDEN,1,PA,400,250,36.740790,-100.787700,4147.000000,QUESTAR EXPLORATION & PROD CO
7.000000,10.000000,05N,21E,SCHMIDT,1-10,AC,300,1000,36.908143,-100.781000,22902.000000,GLOBE ENERGY SERVICES LLC
7.000000,10.000000,05N,21E,SCHMIDT,1-10,AC,300,1000,36.908143,-100.781000,22902.000000,GLOBE ENERGY SERVICES LLC
7.000000,15.000000,02N,21E,BOYD UNIT,14-1,TM,0,0,36.635656,-100.778700,11125.000000,QUAIL CREEK PETRO MGMT CORP
7.000000,23.000000,01N,21E,OLLENBERGER,1 SWD,AC,1000,10000,36.530572,-100.774100,16711.000000,UNIT PETROLEUM COMPANY
7.000000,22.000000,06N,21E,ROBERTS,2,PA,1500,1000,36.973398,-100.772000,14860.000000,BELCO ENERGY CORPORATION
7.000000,11.000000,03N,21E,MERU,4-1,TM,2000,2500,36.740844,-100.765100,18934.000000,MERIT ENERGY COMPANY
7.000000,26.000000,04N,21E,GLEN SWD,1,AC,1000,10000,36.775738,-100.763500,22787.000000,HADAWAY CONSULTING & ENGINEERING LLC
7.000000,23.000000,06N,21E,HEITSCHMIDT,2-23,TM,50,100,36.975264,-100.763000,5064.000000,MARLIN OIL CORPORATION
7.000000,23.000000,06N,21E,HEITSCHMIDT,2-23,TM,100,50,36.975264,-100.763000,5064.000000,MARLIN OIL CORPORATION
7.000000,23.000000,05N,21E,DORMAN,A-2,PA,0,450,36.890072,-100.753900,17048.000000,WHITING OIL AND GAS CORP
7.000000,12.000000,03N,21E,MERU,6-2,AC,2000,2500,36.740894,-100.753900,16896.000000,CHAPARRAL ENERGY LLC
7.000000,36.000000,04N,21E,BJ PERU (WIW),4-2,AC,2000,2000,36.770803,-100.752800,18934.000000,MERIT ENERGY COMPANY
7.000000,12.000000,03N,21E,MERU,8-5,AC,2000,2500,36.742254,-100.748800,16896.000000,CHAPARRAL ENERGY LLC
7.000000,36.000000,04N,21E,BJ PERU,8-1,AC,2000,2000,36.768991,-100.748300,18934.000000,MERIT ENERGY COMPANY
7.000000,1.000000,03N,21E,BJPERU (FOGLEMAN B-2),2-1,AC,2000,2000,36.759021,-100.748300,18934.000000,MERIT ENERGY COMPANY
7.000000,36.000000,04N,21E,"FOGLEMAN ""A""",1,TM,2000,2000,36.762646,-100.747100,17048.000000,WHITING OIL AND GAS CORP
7.000000,1.000000,03N,21E,MERU,1-3,AC,2000,2500,36.748145,-100.747100,16896.000000,CHAPARRAL ENERGY LLC
7.000000,24.000000,01N,21E,WEABER,1-24,AC,1350,12000,36.541500,-100.742600,16896.000000,CHAPARRAL ENERGY LLC
7.000000,36.000000,04N,21E,BJPERU (BRIDGEWATER A-2),16-1,AC,2000,2000,36.772616,-100.741500,18934.000000,MERIT ENERGY COMPANY
7.000000,31.000000,04N,22E,BJPERU,18-1,TM,1000,2500,36.772663,-100.734700,18934.000000,MERIT ENERGY COMPANY
7.000000,31.000000,04N,22E,PERU (JOEL),11-1,AC,2000,2000,36.769945,-100.732500,18934.000000,MERIT ENERGY COMPANY
7.000000,30.000000,06N,22E,DAVIS TRUST,A1,TM,100,3000,36.951799,-100.726800,1728.000000,TEKENERGY INC
7.000000,31.000000,04N,22E,BJPERU (W.W. 3-31),19-1,AC,2000,2000,36.772664,-100.724600,18934.000000,MERIT ENERGY COMPANY
7.000000,31.000000,04N,22E,BJPERU,13-1,AC,2000,2500,36.769039,-100.724600,18934.000000,MERIT ENERGY COMPANY
7.000000,7.000000,02N,22E,FRANTZ 'A' SWD,1,TM,0,5000,36.645776,-100.724600,16711.000000,UNIT PETROLEUM COMPANY
7.000000,29.000000,03N,22E,DOUBLED,29-1D,PD,.,.,36.700201,-100.721200,9999.000000,STATE FUND PLUGGING
7.000000,29.000000,03N,22E,PATZKOWSKY 29,1 D,AC,1000,15000,36.700201,-100.721200,4147.000000,QUESTAR EXPLORATION & PROD CO
7.000000,32.000000,03N,22E,ELIZABETH SWD,1,AC,750,10000,36.674371,-100.712800,22787.000000,HADAWAY CONSULTING & ENGINEERING LLC
7.000000,8.000000,02N,22E,SEBRING,1,PA,0,0,36.646728,-100.711100,78.000000,AN-SON CORP
7.000000,8.000000,03N,22E,CS,1-8 SW,AC,1000,10000,36.740987,-100.710000,16711.000000,UNIT PETROLEUM COMPANY
7.000000,20.000000,02N,22E,MEGERT A,1 SWD,AC,750,10000,36.617725,-100.706600,16711.000000,UNIT PETROLEUM COMPANY
7.000000,4.000000,01N,22E,BALKO SOUTH U (T.B. MORRIS 3),4-3,TM,0,0,36.577887,-100.702000,19113.000000,STEPHENS & JOHNSON OPERATING CO
7.000000,9.000000,01N,22E,BALKO SOUTH UNIT,8-6,TM,0,0,36.570637,-100.702000,5685.000000,S & J OPERATING COMPANY
7.000000,4.000000,01N,22E,CHOATE,4-1,AC,1600,1400,36.579700,-100.699200,7775.000000,COMBINED RESOURCES CORPORATION
7.000000,4.000000,01N,22E,CHOATE,4-1,AC,1600,1400,36.579700,-100.699200,7775.000000,COMBINED RESOURCES CORPORATION
7.000000,4.000000,01N,22E,BALKO SOUTH U (T.B. MORRIS 1),4-1,PA,0,0,36.574262,-100.697500,19113.000000,STEPHENS & JOHNSON OPERATING CO
7.000000,21.000000,02N,22E,MCGLAMERY,1SWD,AC,1000,10000,36.617767,-100.693000,16711.000000,UNIT PETROLEUM COMPANY
7.000000,16.000000,05N,22E,CARTER,2-16,PA,1000,2000,36.904758,-100.690700,17595.000000,TRUEBLOOD RESOURCES INC
7.000000,16.000000,05N,22E,CARTER,2-16,PA,1000,2000,36.904758,-100.690700,17595.000000,TRUEBLOOD RESOURCES INC
7.000000,9.000000,01N,22E,BALKO SOUTH UNIT (E.L. WOOD 4),8-4,AC,0,0,36.570638,-100.688500,19113.000000,STEPHENS & JOHNSON OPERATING CO
7.000000,27.000000,02N,22E,DICK NAYLOR SWD,1,PD,1000,15000,36.607382,-100.685700,22584.000000,MOXIE DISPOSAL SYSTEMS LLC
7.000000,27.000000,02N,22E,DICK NAYLOR SWD,1,PD,1000,10000,36.607382,-100.685700,22584.000000,MOXIE DISPOSAL SYSTEMS LLC
7.000000,10.000000,01N,22E,BALKO SOUTH UNIT (C.B. SEAGO 1,12-1,AC,0,0,36.563425,-100.684000,19113.000000,STEPHENS & JOHNSON OPERATING CO
7.000000,15.000000,02N,22E,MOREHEAD,2-15,PA,1600,2000,36.644090,-100.682900,17595.000000,TRUEBLOOD RESOURCES INC
7.000000,10.000000,01N,22E,BALKO SOUTH UNIT,2,TM,0,0,36.567051,-100.679500,19113.000000,STEPHENS & JOHNSON OPERATING CO
7.000000,15.000000,01N,22E,SAGER SWD,1,TM,750,10000,36.556176,-100.675000,22313.000000,LEGADO MIDCON LLC
7.000000,14.000000,01N,22E,SAUNDERS SWD,1,AC,750,10000,36.552586,-100.666000,16711.000000,UNIT PETROLEUM COMPANY
7.000000,14.000000,01N,22E,SAUNDERS SWD,1,AC,750,10000,36.552586,-100.666000,16711.000000,UNIT PETROLEUM COMPANY
7.000000,23.000000,01N,22E,MORRIS,2,PA,100,500,36.539898,-100.663700,4153.000000,LADD PETROLEUM CORPORATION
7.000000,15.000000,06N,22E,HUNTER,1,AC,2000,6000,36.988180,-100.663600,19732.000000,SNYDER PARTNERS
7.000000,1.000000,01N,22E,FRONK,10-1,AC,1500,6000,36.583436,-100.645700,18246.000000,CABOT OIL & GAS CORPORATION
7.000000,26.000000,06N,22E,BESSIE,1-26,AC,100,900,36.960121,-100.645500,14683.000000,RAYDON EXPLORATION INC
7.000000,36.000000,01N,22E,BARNEY,2-36,TM,1500,6000,36.504584,-100.644600,22359.000000,CRUSADER ENERGY GROUP INC
7.000000,36.000000,01N,22E,BARNEY,2-36,TM,1000,6000,36.504584,-100.644600,22359.000000,CRUSADER ENERGY GROUP INC
7.000000,12.000000,04N,22E,BLAKEMORE,1-12,PA,0,90,36.828148,-100.643500,17595.000000,TRUEBLOOD RESOURCES INC
7.000000,12.000000,04N,22E,BLAKEMORE,B-1,PA,0,150,36.824523,-100.643500,1701.000000,CONOCOPHILLIPS COMPANY
7.000000,12.000000,04N,22E,BLAKEMORE,2-12,TM,0,90,36.824523,-100.639000,17595.000000,TRUEBLOOD RESOURCES INC
7.000000,24.000000,02N,22E,JACKSON,1-24,AC,750,10000,36.617877,-100.639000,16711.000000,UNIT PETROLEUM COMPANY
7.000000,31.000000,01N,23E,MARJERY SWD,1-31,AC,1000,3000,36.505522,-100.625400,17441.000000,CHESAPEAKE OPERATING INC
7.000000,31.000000,01N,23E,MARJERY SWD,1-31,AC,1000,3000,36.505522,-100.625400,17441.000000,CHESAPEAKE OPERATING INC
7.000000,31.000000,02N,23E,W ELMWOOD UNIT,3-1,PA,0,0,36.596157,-100.620900,1701.000000,CONOCOPHILLIPS COMPANY
7.000000,31.000000,02N,23E,W ELMWOOD UNIT,3-1,PA,0,0,36.596157,-100.620900,1701.000000,CONOCOPHILLIPS COMPANY
7.000000,19.000000,03N,23E,CALDWELL SWD,2-19,AC,1700,8000,36.704464,-100.617000,18246.000000,CABOT OIL & GAS CORPORATION
7.000000,5.000000,01N,23E,W ELMWOOD UNIT,12-1,PA,0,0,36.581683,-100.611900,1701.000000,CONOCOPHILLIPS COMPANY
7.000000,5.000000,01N,23E,W ELMWOOD UNIT,16-1,PA,0,0,36.578057,-100.611900,1701.000000,CONOCOPHILLIPS COMPANY
7.000000,31.000000,05N,23E,McFARLAND,3,TM,300,50,36.857774,-100.609400,4296.000000,PACIFIC ENTERPRISE OIL CO USA
7.000000,29.000000,02N,23E,W ELMWOOD UNIT,1-1,PA,0,0,36.607061,-100.607400,1701.000000,CONOCOPHILLIPS COMPANY
7.000000,29.000000,02N,23E,W ELMWOOD UNIT,1-1,PA,0,0,36.607061,-100.607400,1701.000000,CONOCOPHILLIPS COMPANY
7.000000,29.000000,02N,23E,W ELMWOOD UNIT,1-2,PA,300,1500,36.603435,-100.607400,21294.000000,PATINA OIL & GAS CORP
7.000000,32.000000,02N,23E,W ELMWOOD UNIT,6-4,PA,0,0,36.588934,-100.607400,1701.000000,CONOCOPHILLIPS COMPANY
7.000000,32.000000,02N,23E,W ELMWOOD UNIT,6-4,PA,0,0,36.588934,-100.607400,1701.000000,CONOCOPHILLIPS COMPANY
7.000000,5.000000,01N,23E,W ELMWOOD UNIT,17-1,PA,0,0,36.578058,-100.607400,1701.000000,CONOCOPHILLIPS COMPANY
7.000000,19.000000,05N,23E,UNDERWOOD,1,TM,1600,2000,36.888588,-100.607100,5064.000000,MARLIN OIL CORPORATION
7.000000,32.000000,02N,23E,W ELMWOOD UNIT,6-6,PA,0,0,36.599811,-100.602900,1701.000000,CONOCOPHILLIPS COMPANY
7.000000,32.000000,02N,23E,W ELMWOOD UNIT,6-3,AC,300,1500,36.590747,-100.602900,21296.000000,NOBLE ENERGY INC
7.000000,5.000000,01N,23E,W ELMWOOD UNIT,10-1,PA,0,0,36.581684,-100.602900,1701.000000,CONOCOPHILLIPS COMPANY
7.000000,8.000000,01N,23E,W ELMWOOD UNIT,20-1,AC,300,1500,36.570808,-100.598400,21296.000000,NOBLE ENERGY INC
7.000000,4.000000,01N,23E,W ELMWOOD UNIT,9-1,TM,0,0,36.585334,-100.593900,1701.000000,CONOCOPHILLIPS COMPANY
7.000000,16.000000,01N,23E,GEORGIA CUSTER SWD,2-16,AC,1000,10000,36.553159,-100.593300,16711.000000,UNIT PETROLEUM COMPANY
7.000000,16.000000,01N,23E,GEORGIA CUSTER SWD,2-16,AC,1000,10000,36.553159,-100.593300,16711.000000,UNIT PETROLEUM COMPANY
7.000000,9.000000,01N,23E,W ELMWOOD UNIT,24-2,PA,300,1500,36.559050,-100.590500,21294.000000,PATINA OIL & GAS CORP
7.000000,21.000000,02N,23E,THOMAS,1-21,PA,250,500,36.617963,-100.589400,13471.000000,PANHANDLE OIL & GAS CONSULTANTS INC
7.000000,33.000000,02N,23E,W ELMWOOD UNIT,8-1,TM,0,0,36.588960,-100.589400,1701.000000,CONOCOPHILLIPS COMPANY
7.000000,16.000000,01N,23E,W ELMWOOD UNIT,26-2,TM,300,1500,36.552254,-100.583800,21743.000000,NOBLE ENERGY PRODUCTION INC
7.000000,28.000000,02N,23E,ELMWOOD SWD,1,AC,1575,20000,36.602555,-100.579300,22383.000000,OVERFLOW ENERGY LLC
7.000000,16.000000,05N,23E,CALHOON,2-16,PA,0,7500,36.895894,-100.571000,21072.000000,CLYDESDALE ENERGY LLC
7.000000,3.000000,01N,23E,HELEN UNIT WIW,3X,AC,2000,7000,36.583999,-100.568600,18934.000000,MERIT ENERGY COMPANY
7.000000,22.000000,02N,23E,LUIKART SWD,1,PD,0,5000,36.617080,-100.565800,16711.000000,UNIT PETROLEUM COMPANY
7.000000,27.000000,02N,23E,PUGH,2,AC,500,300,36.615268,-100.565800,2057.000000,SPESS OIL COMPANY INC
7.000000,2.000000,03N,23E,BENJEGERDES A,2,TM,500,1000,36.753051,-100.554500,19732.000000,SNYDER PARTNERS
7.000000,2.000000,03N,23E,BENJEGERDES A,2,TM,1000,300,36.753051,-100.554500,19732.000000,SNYDER PARTNERS
7.000000,26.000000,02N,23E,YATES,1,TM,500,1800,36.613475,-100.552200,2057.000000,SPESS OIL COMPANY INC
7.000000,11.000000,01N,23E,HELEN UNIT WIW,5X,AC,2000,7000,36.565892,-100.551700,18934.000000,MERIT ENERGY COMPANY
7.000000,2.000000,01N,23E,HELEN UNIT WIW,6X,AC,2000,7000,36.578581,-100.549400,18934.000000,MERIT ENERGY COMPANY
7.000000,23.000000,03N,23E,SIX MILE SOUTH UNIT,2,PA,500,1500,36.708641,-100.548900,1896.000000,SAMEDAN OIL CORPORATION
7.000000,2.000000,03N,23E,BENJEGERDES,2,AC,500,1000,36.759396,-100.544400,19732.000000,SNYDER PARTNERS
7.000000,26.000000,03N,23E,SIX MILE SOUTH UNIT,5,PA,500,1500,36.701391,-100.544400,1896.000000,SAMEDAN OIL CORPORATION
7.000000,26.000000,02N,23E,HELEN 6,1,AC,500,200,36.606224,-100.544400,2057.000000,SPESS OIL COMPANY INC
