time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-12-17T12:31:04.900Z,35.6722,-97.4127,6.595,2.6,ml,,33,,0.33,us,us200081x1,2017-03-16T02:31:25.040Z,"6 km ENE of Edmond, Oklahoma",earthquake,1,3.2,,,reviewed,tul,tul
2016-12-17T06:08:57.000Z,36.5335,-98.971,5.864,2.6,ml,,79,,0.39,us,us200081ty,2017-03-16T02:31:24.040Z,"9 km WSW of Waynoka, Oklahoma",earthquake,1.6,4.1,,,reviewed,tul,tul
2016-12-17T01:39:57.300Z,36.5771,-98.4775,6.762,2.7,ml,,49,,0.34,us,us200081sr,2017-03-16T02:31:24.040Z,"1 km W of Carmen, Oklahoma",earthquake,0.9,4.8,,,reviewed,tul,tul
2016-12-16T23:06:32.700Z,36.3888,-96.7362,2.75,3.1,ml,,69,,0.49,us,us200081rs,2017-03-16T02:31:23.040Z,"2 km WNW of Skedee, Oklahoma",earthquake,1.9,7.2,,,reviewed,tul,tul
2016-12-16T14:20:42.100Z,36.9182,-97.5809,6.823,2.5,ml,,49,,0.62,us,us200081sa,2017-03-16T02:31:23.040Z,"6 km E of Renfrow, Oklahoma",earthquake,1.7,1.6,,,reviewed,tul,tul
2016-12-15T18:46:54.700Z,36.8443,-98.2433,6.165,2.6,ml,,97,,0.48,us,us2000813h,2017-03-09T02:14:32.040Z,"7 km SE of Byron, Oklahoma",earthquake,1.3,4.8,,,reviewed,tul,tul
2016-12-15T08:06:33.300Z,35.0199,-97.6421,5,2.6,ml,,52,,0.35,us,us200080z5,2017-03-09T02:14:31.040Z,"1 km SW of Dibble, Oklahoma",earthquake,2,6.9,,,reviewed,tul,tul
2016-12-14T22:38:11.100Z,35.0203,-97.6429,3.899,2.5,ml,,61,,0.89,us,us200080uf,2017-03-09T02:14:31.040Z,"1 km SW of Dibble, Oklahoma",earthquake,1.7,7.3,,,reviewed,tul,tul
2016-12-14T19:12:42.200Z,36.6713,-97.7342,7.968,3.2,ml,,45,,0.22,us,us200080sj,2017-03-09T02:14:31.040Z,"5 km E of Pond Creek, Oklahoma",earthquake,1.1,5.1,,,reviewed,tul,tul
2016-12-13T18:01:51.300Z,36.4551,-98.7877,6.08,2.6,ml,,51,,1.12,us,us200080hz,2017-03-09T02:14:30.040Z,"16 km SSE of Waynoka, Oklahoma",earthquake,1.7,3.8,,,reviewed,tul,tul
2016-12-13T04:17:46.500Z,36.0054,-96.7755,3.484,2.9,ml,,58,,0.54,us,us200080dy,2017-03-09T02:14:29.040Z,"2 km NNW of Cushing, Oklahoma",earthquake,2.2,5.7,,,reviewed,tul,tul
2016-12-12T05:08:17.500Z,36.4516,-98.7747,8.162,3.2,ml,,49,,0.25,us,us2000803z,2017-03-09T02:14:28.040Z,"17 km SSE of Waynoka, Oklahoma",earthquake,1.9,5.1,,,reviewed,tul,tul
2016-12-11T15:15:04.400Z,35.4641,-97.1332,5.731,2.6,ml,,36,,0.41,us,us20007zzk,2017-03-09T02:14:27.040Z,"3 km SE of Harrah, Oklahoma",earthquake,2.1,6.8,,,reviewed,tul,tul
2016-12-11T11:53:32.500Z,36.284,-97.5081,6.252,3.2,ml,,25,,0.53,us,us20007zya,2017-03-09T02:14:27.040Z,"4 km WNW of Lucien, Oklahoma",earthquake,1.1,6.6,,,reviewed,tul,tul
2016-12-11T03:03:52.600Z,36.2867,-97.5049,5.785,2.9,ml,,25,,0.35,us,us20007zw0,2017-03-09T02:14:27.040Z,"4 km WNW of Lucien, Oklahoma",earthquake,1.3,7.8,,,reviewed,tul,tul
2016-12-11T02:32:21.100Z,36.5312,-98.9701,5.386,2.5,ml,,77,,0.52,us,us20007zvv,2017-03-09T02:14:27.040Z,"9 km SW of Waynoka, Oklahoma",earthquake,3.4,3.8,,,reviewed,tul,tul
2016-12-10T18:58:20.400Z,36.5307,-98.9744,5.949,2.5,ml,,81,,0.86,us,us200080ld,2017-03-09T02:14:26.040Z,"Oklahoma",earthquake,1.1,3.3,,,reviewed,tul,tul
2016-12-10T18:38:34.900Z,36.5356,-98.9725,6.907,3.2,ml,,60,,0.55,us,us20007zu5,2017-03-09T02:14:26.040Z,"9 km WSW of Waynoka, Oklahoma",earthquake,1.8,3.6,,,reviewed,tul,tul
2016-12-10T18:27:16.800Z,36.2113,-96.9814,3.695,2.6,ml,,26,,0.22,us,us20007zu3,2017-03-09T02:14:26.040Z,"5 km WSW of Glencoe, Oklahoma",earthquake,0.8,2,,,reviewed,tul,tul
2016-12-10T08:07:01.400Z,36.3413,-97.9016,6.931,3.4,mwr,,39,,0.16,us,us20007zrj,2020-03-20T01:38:43.909Z,"6 km SSW of Enid, Oklahoma",earthquake,1.3,4.8,,17,reviewed,tul,slm
2016-12-09T22:29:56.800Z,35.462,-97.1347,6.543,2.6,ml,,53,,0.69,us,us20007znh,2017-03-09T02:14:25.040Z,"4 km SE of Harrah, Oklahoma",earthquake,1,4.7,,,reviewed,tul,tul
2016-12-07T18:02:24.900Z,36.7215,-98.389,5,2.6,ml,,84,,0.29,us,us20007zcd,2017-03-03T07:06:07.040Z,"4 km SW of Cherokee, Oklahoma",earthquake,1.4,2.2,,,reviewed,tul,tul
2016-12-07T17:39:41.500Z,36.2848,-97.5061,7.244,3,ml,,25,,0.17,us,us20007yy9,2017-03-03T07:06:07.040Z,"4 km WNW of Lucien, Oklahoma",earthquake,1,4.8,,,reviewed,tul,tul
2016-12-06T23:03:27.800Z,36.2907,-96.7007,2.517,2.6,ml,,51,,0.14,us,us10007gi9,2017-03-03T07:06:05.040Z,"5 km NNW of Maramec, Oklahoma",earthquake,1,4.4,,,reviewed,tul,tul
2016-12-06T15:41:37.900Z,36.1202,-96.7023,5.011,3.2,mwr,,66,,0.55,us,us10007f6w,2020-03-20T01:38:06.207Z,"0 km NNW of Yale, Oklahoma",earthquake,1.8,5.3,,9,reviewed,tul,slm
2016-12-05T21:30:33.600Z,36.445,-98.784,7.135,2.5,ml,,67,,0.35,us,us10007gik,2017-03-03T07:06:04.040Z,"17 km SSE of Waynoka, Oklahoma",earthquake,1.3,1.8,,,reviewed,tul,tul
2016-12-05T20:14:52.900Z,34.6977,-96.3192,2.716,2.5,ml,,117,,1.02,us,us10007gij,2017-03-03T07:06:04.040Z,"10 km NNE of Centrahoma, Oklahoma",earthquake,1.5,5,,,reviewed,tul,tul
2016-12-05T19:09:21.800Z,36.4618,-98.7593,6.358,2.5,ml,,70,,1.22,us,us10007f1u,2017-03-03T07:06:04.040Z,"17 km SE of Waynoka, Oklahoma",earthquake,1.4,2.2,,,reviewed,tul,tul
2016-12-05T17:39:11.400Z,36.2567,-97.4697,8.533,3.3,ml,,26,,0.17,us,us10007f0q,2017-03-03T07:06:04.040Z,"2 km SW of Lucien, Oklahoma",earthquake,1.5,8.6,,,reviewed,tul,tul
2016-12-05T11:15:01.900Z,36.3062,-96.6613,2.964,2.8,ml,,63,,0.35,us,us10007eyc,2017-03-03T07:06:03.040Z,"7 km NNE of Maramec, Oklahoma",earthquake,1.3,6.5,,,reviewed,tul,tul
2016-12-05T09:27:42.400Z,36.3071,-96.6579,2.703,2.5,ml,,64,,0.44,us,us10007ey2,2017-03-03T07:06:03.040Z,"7 km NNE of Maramec, Oklahoma",earthquake,2.3,7.3,,,reviewed,tul,tul
2016-12-05T08:58:31.000Z,36.0207,-96.7463,4.194,3.2,mwr,,61,,0.32,us,us10007exw,2017-02-02T11:18:58.215Z,"4 km NNE of Cushing, Oklahoma",earthquake,1.9,5.7,,11,reviewed,tul,slm
2016-12-05T05:12:38.900Z,36.3083,-96.6597,2.589,2.8,ml,,63,,0.28,us,us10007ex4,2017-03-03T07:06:03.040Z,"7 km NNE of Maramec, Oklahoma",earthquake,1.4,5.6,,,reviewed,tul,tul
2016-12-05T03:22:55.700Z,36.3077,-96.6617,3.538,3.8,mwr,,62,,0.24,us,us10007ewm,2020-03-20T01:37:46.626Z,"7 km NNE of Maramec, Oklahoma",earthquake,1.1,3.1,0.043,51,reviewed,tul,us
2016-12-04T12:59:30.200Z,35.6713,-97.4028,7.215,2.6,ml,,31,,0.39,us,us10007et0,2017-03-03T07:06:02.040Z,"6 km W of Arcadia, Oklahoma",earthquake,0.8,3.7,,,reviewed,tul,tul
2016-12-04T03:14:10.300Z,34.5975,-96.2085,4.234,2.7,ml,,157,,0.51,us,us10007eq7,2017-03-03T07:06:01.040Z,"6 km N of Coalgate, Oklahoma",earthquake,4,7.7,,,reviewed,tul,tul
2016-12-03T06:28:11.100Z,36.2448,-96.9972,5,2.9,ml,,26,,0.18,us,us10007ej6,2017-03-03T07:06:00.040Z,"5 km S of Morrison, Oklahoma",earthquake,1.1,4,,,reviewed,tul,tul
2016-12-03T04:19:27.000Z,36.9985,-97.9325,6.116,2.6,ml,,69,,0.71,us,us10007eis,2017-03-03T07:06:00.040Z,"9 km E of Manchester, Oklahoma",earthquake,2.1,2.8,,,reviewed,tul,tul
2016-12-02T09:03:58.300Z,36.4503,-98.779,7.559,2.5,ml,,66,,0.48,us,us10007e88,2017-03-03T07:05:58.040Z,"17 km SSE of Waynoka, Oklahoma",earthquake,1.9,4.3,,,reviewed,tul,tul
2016-12-01T16:16:37.300Z,36.4536,-98.7741,7.882,2.5,ml,,77,,1.02,us,us10007e5u,2017-02-23T00:11:55.040Z,"17 km SSE of Waynoka, Oklahoma",earthquake,0.7,4.2,,,reviewed,tul,tul
2016-12-01T14:43:59.000Z,36.4529,-98.7762,7.407,2.9,ml,,67,,0.53,us,us10007e18,2017-02-23T00:11:55.040Z,"17 km SSE of Waynoka, Oklahoma",earthquake,1.7,7.3,,,reviewed,tul,tul
2016-12-01T14:36:37.600Z,36.4511,-98.7757,7.616,2.8,ml,,66,,0.36,us,us10007e17,2017-02-23T00:11:55.040Z,"17 km SSE of Waynoka, Oklahoma",earthquake,1.8,7.6,,,reviewed,tul,tul
2016-12-01T05:16:27.700Z,35.0233,-97.8683,6.072,2.7,ml,,73,,0.29,us,us10007dz8,2017-02-23T00:11:55.040Z,"7 km ESE of Chickasha, Oklahoma",earthquake,1.8,5.1,,,reviewed,tul,tul
2016-12-01T00:22:12.300Z,35.8481,-97.3721,5.66,2.7,ml,,24,,0.26,us,us10007dx5,2017-02-23T00:11:54.040Z,"Oklahoma",earthquake,1,1.3,,,reviewed,tul,tul
2016-12-01T00:05:30.800Z,35.9963,-96.7967,3.821,2.8,ml,,54,,0.2,us,us10007dx2,2017-02-23T00:11:54.040Z,"2 km WNW of Cushing, Oklahoma",earthquake,1.1,5,,,reviewed,tul,tul
2016-11-29T02:03:50.900Z,36.419,-98.1406,7.028,2.7,ml,,45,,0.49,us,us10007d1j,2017-02-23T00:11:52.040Z,"4 km NE of Meno, Oklahoma",earthquake,0.9,6.8,,,reviewed,tul,tul
2016-11-27T18:37:51.700Z,36.445,-98.788,8.241,2.7,ml,,67,,0.36,us,us10007csq,2017-02-23T00:11:50.040Z,"17 km SSE of Waynoka, Oklahoma",earthquake,2.8,5.7,,,reviewed,tul,tul
2016-11-27T14:34:47.000Z,36.7655,-97.5994,7.995,3.6,ml,,58,,0.56,us,us10007crr,2020-03-20T01:37:26.736Z,"8 km WSW of Deer Creek, Oklahoma",earthquake,1.5,7.2,,,reviewed,tul,tul
2016-11-27T13:51:45.000Z,36.188,-97.5276,5.511,2.5,ml,,27,,0.29,us,us10007crn,2017-02-23T00:11:50.040Z,"9 km ENE of Marshall, Oklahoma",earthquake,1.3,6.7,,,reviewed,tul,tul
2016-11-27T13:07:57.600Z,36.5443,-98.9589,5.351,2.8,ml,,69,,0.47,us,us10007crf,2017-02-23T00:11:50.040Z,"8 km WSW of Waynoka, Oklahoma",earthquake,2.2,2.8,,,reviewed,tul,tul
2016-11-27T05:12:15.100Z,36.1274,-97.0653,6.923,2.5,ml,,23,,0.23,us,us10007cnl,2017-02-23T00:11:49.040Z,"1 km NNW of Stillwater, Oklahoma",earthquake,0.9,3.5,,,reviewed,tul,tul
2016-11-26T14:16:30.200Z,36.9312,-98.014,4.589,2.6,ml,,93,,0.16,us,us10007ck8,2017-02-23T00:11:49.040Z,"7 km SSE of Manchester, Oklahoma",earthquake,0.9,4.9,,,reviewed,tul,tul
2016-11-26T07:56:36.500Z,36.478,-98.7395,6.789,2.9,ml,,74,,0.32,us,us10007chx,2017-02-23T00:11:48.040Z,"17 km SE of Waynoka, Oklahoma",earthquake,1.3,2,,,reviewed,tul,tul
2016-11-26T07:12:26.900Z,36.4342,-97.248,8.244,2.5,ml,,46,,0.17,us,us10007cha,2017-02-23T00:11:48.040Z,"6 km WSW of Red Rock, Oklahoma",earthquake,1.3,4.6,,,reviewed,tul,tul
2016-11-25T21:59:35.300Z,36.5334,-98.9712,5.757,2.6,ml,,79,,0.44,us,us10007ce3,2017-02-23T00:11:48.040Z,"9 km WSW of Waynoka, Oklahoma",earthquake,2.5,6.3,,,reviewed,tul,tul
2016-11-25T21:33:29.600Z,36.8863,-97.6583,4.113,2.6,ml,,66,,0.53,us,us10007cdr,2017-02-23T00:11:48.040Z,"4 km S of Renfrow, Oklahoma",earthquake,2.2,6.5,,,reviewed,tul,tul
2016-11-25T19:19:46.200Z,36.3594,-98.5672,7.98,2.5,ml,,49,,0.97,us,us10007ccp,2017-02-23T00:11:47.040Z,"12 km WSW of Cleo Springs, Oklahoma",earthquake,1.1,5.2,,,reviewed,tul,tul
2016-11-25T18:53:58.000Z,36.2863,-97.5054,8.355,2.7,ml,,25,,0.24,us,us10007cci,2017-02-23T00:11:47.040Z,"4 km WNW of Lucien, Oklahoma",earthquake,1,8.2,,,reviewed,tul,tul
2016-11-25T15:19:35.700Z,36.8434,-97.7522,7.893,4,mb,,33,,0.48,us,us10007cas,2020-03-20T01:37:07.624Z,"4 km NNW of Medford, Oklahoma",earthquake,1.3,6.7,0.232,5,reviewed,tul,us
2016-11-25T12:48:03.000Z,36.8187,-97.6115,7.69,2.7,ml,,54,,0.52,us,us10007c9c,2017-02-23T00:11:47.040Z,"8 km W of Deer Creek, Oklahoma",earthquake,0.7,6.2,,,reviewed,tul,tul
2016-11-25T09:49:52.800Z,36.0076,-96.7752,3.098,2.6,ml,,58,,0.55,us,us10007c8q,2017-02-23T00:11:46.040Z,"2 km NNW of Cushing, Oklahoma",earthquake,0.8,3.1,,,reviewed,tul,tul
2016-11-24T16:34:06.600Z,35.9931,-96.7981,5.707,3.6,ml,,54,,0.3,us,us10007c4b,2017-02-15T23:21:39.040Z,"2 km WNW of Cushing, Oklahoma",earthquake,0.8,1.5,,,reviewed,tul,tul
2016-11-24T08:18:29.600Z,36.214,-96.981,5.202,3.5,ml,,33,,0.27,us,us10007c1c,2020-03-20T01:36:47.573Z,"5 km WSW of Glencoe, Oklahoma",earthquake,1.3,4.1,,,reviewed,tul,tul
2016-11-24T05:03:33.800Z,36.4621,-98.7653,7.563,2.7,ml,,69,,0.24,us,us10007c0l,2017-02-15T23:21:39.040Z,"16 km SE of Waynoka, Oklahoma",earthquake,2.1,7,,,reviewed,tul,tul
2016-11-23T23:55:24.800Z,35.9946,-96.7977,5.831,2.8,ml,,54,,0.32,us,us10007bxw,2017-02-15T23:21:38.040Z,"2 km WNW of Cushing, Oklahoma",earthquake,1.4,3.3,,,reviewed,tul,tul
2016-11-22T22:46:19.500Z,35.7929,-98.6042,4.6,2.9,ml,,88,,0.36,us,us10007blq,2017-02-15T23:21:37.040Z,"14 km ENE of Thomas, Oklahoma",earthquake,1.5,6.9,,,reviewed,tul,tul
2016-11-22T17:07:30.800Z,36.8438,-97.8332,5.151,3,ml,,48,,0.37,us,us10007bgg,2017-02-15T23:21:36.040Z,"9 km ESE of Wakita, Oklahoma",earthquake,1.1,2.1,,,reviewed,tul,tul
2016-11-22T10:44:12.300Z,36.7283,-98.432,3.813,2.7,ml,,69,,0.91,us,us10007be0,2017-02-15T23:21:35.040Z,"5 km N of Lambert, Oklahoma",earthquake,1.3,6.7,,,reviewed,tul,tul
2016-11-22T09:55:33.300Z,36.0066,-96.7687,4.44,3.5,mwr,,59,,0.45,us,us10007bdl,2020-03-20T01:36:23.183Z,"2 km N of Cushing, Oklahoma",earthquake,1.3,2,,21,reviewed,tul,slm
2016-11-22T09:54:47.100Z,36.0084,-96.771,3.08,2.6,ml,,59,,0.33,us,us10007bdj,2017-02-15T23:21:35.040Z,"2 km N of Cushing, Oklahoma",earthquake,0.9,2,,,reviewed,tul,tul
2016-11-21T08:41:11.900Z,36.4451,-98.7977,6.457,2.6,ml,,69,,0.47,us,us10007b3f,2017-02-15T23:21:31.040Z,"16 km SSE of Waynoka, Oklahoma",earthquake,2,5.5,,,reviewed,tul,tul
2016-11-20T20:40:19.100Z,35.6611,-97.1524,4.055,2.5,ml,,33,,0.29,us,us10007az2,2017-02-15T23:21:30.040Z,"3 km E of Luther, Oklahoma",earthquake,0.7,2.7,,,reviewed,tul,tul
2016-11-20T04:11:14.000Z,36.39,-96.714,2.723,2.6,ml,,41,,0.22,us,us10007asp,2017-02-15T23:21:29.040Z,"1 km NW of Skedee, Oklahoma",earthquake,1.3,6.6,,,reviewed,tul,tul
2016-11-19T11:38:54.100Z,36.4459,-98.7789,6.897,3,ml,,50,,0.48,us,us10007ai5,2017-02-15T23:21:28.040Z,"17 km SSE of Waynoka, Oklahoma",earthquake,1.8,7.5,,,reviewed,tul,tul
2016-11-19T06:59:33.000Z,36.2939,-97.5123,7.105,2.5,ml,,25,,0.19,us,us10007afb,2017-02-15T23:21:28.040Z,"5 km WNW of Lucien, Oklahoma",earthquake,1.4,2.6,,,reviewed,tul,tul
2016-11-19T04:42:32.100Z,36.4496,-98.7751,7.109,2.6,ml,,66,,0.49,us,us10007ae1,2017-02-15T23:21:27.040Z,"17 km SSE of Waynoka, Oklahoma",earthquake,1.4,5.4,,,reviewed,tul,tul
2016-11-19T03:05:28.900Z,36.443,-98.7831,7.323,3,ml,,63,,0.58,us,us10007aci,2017-02-15T23:21:27.040Z,"17 km SSE of Waynoka, Oklahoma",earthquake,1.5,5.5,,,reviewed,tul,tul
2016-11-19T00:02:42.100Z,36.2252,-98.943,6.019,2.8,ml,,81,,0.46,us,us10007ab0,2017-02-15T23:21:27.040Z,"2 km WNW of Chester, Oklahoma",earthquake,0.9,6.8,,,reviewed,tul,tul
2016-11-18T23:26:53.000Z,36.8469,-97.699,7.99,2.8,ml,,56,,0.46,us,us10007aaj,2017-02-15T23:21:27.040Z,"5 km NE of Medford, Oklahoma",earthquake,0.9,4.9,,,reviewed,tul,tul
2016-11-18T19:30:22.400Z,36.4434,-98.777,6.002,2.9,ml,,66,,0.8,us,us10007a67,2017-02-15T23:21:27.040Z,"17 km SSE of Waynoka, Oklahoma",earthquake,1.7,4.1,,,reviewed,tul,tul
2016-11-18T17:50:38.300Z,36.4444,-98.7835,7.381,2.9,ml,,51,,0.87,us,us10007a4a,2017-02-15T23:21:27.040Z,"17 km SSE of Waynoka, Oklahoma",earthquake,1.4,4.7,,,reviewed,tul,tul
2016-11-18T13:13:55.500Z,36.0293,-96.7394,5,2.8,mb_lg,,66,0.028,0.56,us,us10007a02,2017-02-15T23:21:26.040Z,"5 km NNE of Cushing, Oklahoma",earthquake,1.1,1.8,0.228,5,reviewed,us,us
2016-11-18T12:20:07.800Z,36.2217,-98.9456,5.984,2.5,ml,,154,,0.8,us,us100079z1,2017-02-15T23:21:26.040Z,"2 km WNW of Chester, Oklahoma",earthquake,1.5,6.9,,,reviewed,tul,tul
2016-11-18T06:54:38.100Z,36.2277,-98.9335,5,2.6,ml,,87,,0.33,us,us100079v1,2017-02-15T23:21:26.040Z,"1 km NW of Chester, Oklahoma",earthquake,2.1,2.1,,,reviewed,tul,tul
2016-11-18T04:54:55.600Z,36.4481,-97.1201,5.686,2.5,ml,,43,,0.46,us,us100079u5,2017-02-15T23:21:26.040Z,"5 km ESE of Red Rock, Oklahoma",earthquake,1.3,6.1,,,reviewed,tul,tul
2016-11-18T00:49:13.800Z,36.5395,-98.9886,3.73,2.7,ml,,100,,0.71,us,us10007aav,2017-02-15T23:21:26.040Z,"10 km NNE of Quinlan, Oklahoma",earthquake,1.7,5.1,,,reviewed,tul,tul
2016-11-17T20:20:18.500Z,36.0437,-97.2186,8.002,2.7,ml,,29,,0.29,us,us100079k7,2017-02-09T03:02:33.040Z,"9 km N of Coyle, Oklahoma",earthquake,1.1,2.5,,,reviewed,tul,tul
2016-11-17T12:16:49.200Z,36.7186,-98.3972,4.792,2.5,ml,,66,,0.46,us,us100079cx,2017-02-09T03:02:32.040Z,"4 km NNE of Lambert, Oklahoma",earthquake,1.7,6.9,,,reviewed,tul,tul
2016-11-16T22:41:55.600Z,36.9341,-98.0366,5.991,2.5,ml,,93,,0.2,us,us1000793a,2017-02-09T03:02:32.040Z,"6 km S of Manchester, Oklahoma",earthquake,1.1,1.9,,,reviewed,tul,tul
2016-11-16T09:19:27.500Z,35.6703,-97.3984,6.864,2.6,ml,,31,,0.42,us,us100078r1,2017-02-09T03:02:31.040Z,"6 km W of Arcadia, Oklahoma",earthquake,0.9,4.7,,,reviewed,tul,tul
2016-11-15T19:52:15.900Z,36.9434,-97.8951,4.877,2.7,ml,,39,,0.56,us,us100078f1,2017-02-09T03:02:30.040Z,"7 km NNE of Wakita, Oklahoma",earthquake,1.1,3.9,,,reviewed,tul,tul
2016-11-15T16:24:41.400Z,36.0159,-96.7577,2.333,2.7,ml,,67,,0.36,us,us100078bv,2017-02-09T03:02:29.040Z,"3 km NNE of Cushing, Oklahoma",earthquake,1.6,5.7,,,reviewed,tul,tul
2016-11-15T12:04:46.400Z,36.2936,-96.6869,3.637,3,ml,,55,,0.52,us,us10007876,2020-03-20T01:36:03.690Z,"5 km N of Maramec, Oklahoma",earthquake,1.3,5.8,,,reviewed,tul,tul
2016-11-15T05:21:32.300Z,36.7901,-98.3336,5,2.6,ml,,77,,0.65,us,us1000783q,2017-02-09T03:02:28.040Z,"4 km NNE of Cherokee, Oklahoma",earthquake,1.4,7.3,,,reviewed,tul,tul
2016-11-15T02:01:34.800Z,36.3048,-96.6654,2.49,2.5,ml,,61,,0.48,us,us1000781d,2017-02-09T03:02:28.040Z,"7 km N of Maramec, Oklahoma",earthquake,1,7,,,reviewed,tul,tul
2016-11-14T22:07:49.200Z,35.8101,-97.1292,5.548,2.6,ml,,48,,0.26,us,us100077xt,2017-02-09T03:02:28.040Z,"6 km N of Fallis, Oklahoma",earthquake,1,1.9,,,reviewed,tul,tul
2016-11-14T18:21:23.500Z,36.4521,-98.7942,5.499,2.5,ml,,66,,0.42,us,us100077s7,2017-02-09T03:02:27.040Z,"16 km SSE of Waynoka, Oklahoma",earthquake,2.2,3.1,,,reviewed,tul,tul
2016-11-14T15:07:38.800Z,36.4522,-98.794,5.902,3,ml,,52,,0.51,us,us100077q5,2017-02-09T03:02:27.040Z,"16 km SSE of Waynoka, Oklahoma",earthquake,1.4,7,,,reviewed,tul,tul
2016-11-14T14:47:16.200Z,36.3041,-96.668,3.016,2.9,ml,,70,,0.53,us,us100077pv,2017-02-09T03:02:27.040Z,"6 km N of Maramec, Oklahoma",earthquake,0.9,7,,,reviewed,tul,tul
2016-11-14T14:41:50.900Z,36.3029,-96.6713,2.843,3.3,ml,,59,,0.44,us,us100077pr,2017-02-09T03:02:27.040Z,"6 km N of Maramec, Oklahoma",earthquake,1.2,7,,,reviewed,tul,tul
2016-11-14T13:57:52.500Z,36.7626,-98.0762,6.984,2.5,ml,,76,,0.62,us,us100077p7,2017-02-09T03:02:27.040Z,"6 km E of Nescatunga, Oklahoma",earthquake,1.9,5.7,,,reviewed,tul,tul
2016-11-14T13:53:07.300Z,36.2919,-97.5216,8.126,2.6,ml,,25,,0.29,us,us100077p2,2017-02-09T03:02:27.040Z,"6 km ESE of Covington, Oklahoma",earthquake,1.2,4.3,,,reviewed,tul,tul
2016-11-14T13:41:06.300Z,36.5302,-98.9605,5,2.9,ml,,78,,0.58,us,us100077nz,2017-02-09T03:02:27.040Z,"9 km SW of Waynoka, Oklahoma",earthquake,2.2,6.6,,,reviewed,tul,tul
2016-11-14T13:33:54.900Z,35.6702,-97.398,7.071,2.6,ml,,35,,0.35,us,us100077nw,2017-02-09T03:02:27.040Z,"6 km W of Arcadia, Oklahoma",earthquake,1.7,4.8,,,reviewed,tul,tul
2016-11-14T00:30:00.900Z,36.454,-98.7935,6.24,3.1,ml,,52,,0.49,us,us100077hu,2017-02-09T03:02:25.040Z,"16 km SSE of Waynoka, Oklahoma",earthquake,1.7,4.9,,,reviewed,tul,tul
2016-11-13T15:45:24.200Z,36.533,-98.9758,7.263,2.9,ml,,77,,0.6,us,us100077bu,2017-02-09T03:02:23.040Z,"10 km WSW of Waynoka, Oklahoma",earthquake,2.8,5.1,,,reviewed,tul,tul
2016-11-13T13:26:08.700Z,36.7635,-98.0363,7.698,2.6,ml,,56,,0.81,us,us100077ai,2017-02-09T03:02:22.040Z,"10 km E of Nescatunga, Oklahoma",earthquake,1.1,5.9,,,reviewed,tul,tul
2016-11-13T10:57:15.900Z,36.5031,-98.3449,11.106,2.5,ml,,75,,0.5,us,us1000778h,2017-02-09T03:02:21.040Z,"8 km SW of Helena, Oklahoma",earthquake,0.9,6.5,,,reviewed,tul,tul
2016-11-13T05:57:45.400Z,36.4391,-97.2024,6.57,2.6,ml,,48,,0.45,us,us1000777p,2017-02-09T03:02:20.040Z,"3 km SW of Red Rock, Oklahoma",earthquake,1.2,5.4,,,reviewed,tul,tul
2016-11-12T20:43:56.500Z,36.8194,-97.6339,7.999,2.5,ml,,51,,0.21,us,us1000775j,2017-02-09T03:02:20.040Z,"9 km E of Medford, Oklahoma",earthquake,0.9,8.4,,,reviewed,tul,tul
2016-11-12T17:14:58.900Z,35.6712,-97.3953,6.707,2.5,ml,,34,,0.4,us,us1000774v,2017-02-09T03:02:20.040Z,"6 km W of Arcadia, Oklahoma",earthquake,0.8,2,,,reviewed,tul,tul
2016-11-12T16:39:41.100Z,35.9886,-96.8065,6.012,3.3,ml,,43,,0.25,us,us1000774p,2017-02-09T03:02:20.040Z,"3 km W of Cushing, Oklahoma",earthquake,1.1,1.8,,,reviewed,tul,tul
2016-11-12T08:07:01.100Z,36.0142,-96.7533,4.344,2.6,ml,,61,,0.29,us,us10007736,2017-02-09T03:02:19.040Z,"3 km NNE of Cushing, Oklahoma",earthquake,0.9,2.2,,,reviewed,tul,tul
2016-11-12T02:55:51.200Z,36.9033,-97.4759,4.513,2.6,ml,,90,,0.25,us,us10007724,2017-02-09T03:02:19.040Z,"11 km NNW of Nardin, Oklahoma",earthquake,1.3,1.1,,,reviewed,tul,tul
2016-11-11T21:04:18.200Z,36.5815,-98.5342,3.996,2.7,ml,,44,,0.54,us,us10007705,2017-02-09T03:02:19.040Z,"6 km W of Carmen, Oklahoma",earthquake,1.2,7.2,,,reviewed,tul,tul
2016-11-11T15:53:14.700Z,35.6828,-97.0685,5.941,2.5,ml,,42,,0.11,us,us100076wv,2017-02-09T03:02:19.040Z,"1 km SSW of Wellston, Oklahoma",earthquake,1,4,,,reviewed,tul,tul
2016-11-11T15:49:57.000Z,35.6826,-97.0686,6.483,3.3,ml,,42,,0.26,us,us100076wn,2017-02-09T03:02:19.040Z,"Oklahoma",earthquake,1.1,4.7,,,reviewed,tul,tul
2016-11-11T11:45:43.900Z,36.0902,-97.4381,6.683,2.6,ml,,21,,0.46,us,us100076ut,2017-02-09T03:02:18.040Z,"3 km NW of Mulhall, Oklahoma",earthquake,1.1,6.7,,,reviewed,tul,tul
2016-11-11T11:12:36.400Z,36.9461,-97.891,6.267,3.3,ml,,56,,0.66,us,us100076un,2017-02-09T03:02:18.040Z,"7 km NNE of Wakita, Oklahoma",earthquake,2.5,6.9,,,reviewed,tul,tul
